subject,session,volume,modality,data,stimDur,jitter,interpolation
sub-05,ses-01,8,bold,2.242345289487435,4.0,0.0,linear
sub-05,ses-01,9,bold,2.118936771062807,4.0,0.0,linear
sub-05,ses-01,10,bold,1.7563326444802962,4.0,0.0,linear
sub-05,ses-01,11,bold,1.0498848311707887,4.0,0.0,linear
sub-05,ses-01,12,bold,0.2596013022569288,4.0,0.0,linear
sub-05,ses-01,13,bold,-0.4650206871626428,4.0,0.0,linear
sub-05,ses-01,14,bold,-0.9906061349900019,4.0,0.0,linear
sub-05,ses-01,15,bold,-1.032523992792167,4.0,0.0,linear
sub-05,ses-01,16,bold,-0.8346599786909548,4.0,0.0,linear
sub-05,ses-01,17,bold,-0.5054728856010993,4.0,0.0,linear
sub-05,ses-01,18,bold,-0.1666124407107339,4.0,0.0,linear
sub-05,ses-01,19,bold,-0.05727425217777471,4.0,0.0,linear
sub-05,ses-01,20,bold,-0.07017205457842124,4.0,0.0,linear
sub-05,ses-01,21,bold,-0.19651189173046646,4.0,0.0,linear
sub-05,ses-01,22,bold,-0.4063943126141223,4.0,0.0,linear
sub-05,ses-01,23,bold,-0.6110003597884162,4.0,0.0,linear
sub-05,ses-01,24,bold,-0.8220553081630388,4.0,0.0,linear
sub-05,ses-01,0,bold,-1.4045083393024682,4.0,785,linear
sub-05,ses-01,1,bold,-1.420337460430554,4.0,785,linear
sub-05,ses-01,2,bold,-1.2300948750206486,4.0,785,linear
sub-05,ses-01,3,bold,-0.6778344267737046,4.0,785,linear
sub-05,ses-01,4,bold,0.03271723275419802,4.0,785,linear
sub-05,ses-01,5,bold,0.7972051568667204,4.0,785,linear
sub-05,ses-01,6,bold,1.4860650578116807,4.0,785,linear
sub-05,ses-01,7,bold,1.9087612183064318,4.0,785,linear
sub-05,ses-01,8,bold,2.1092634192623194,4.0,785,linear
sub-05,ses-01,9,bold,2.0858128694429157,4.0,785,linear
sub-05,ses-01,10,bold,1.8457378656667967,4.0,785,linear
sub-05,ses-01,11,bold,1.4379914306819286,4.0,785,linear
sub-05,ses-01,12,bold,0.9138716422182558,4.0,785,linear
sub-05,ses-01,13,bold,0.31969333616912454,4.0,785,linear
sub-05,ses-01,14,bold,-0.2768300248619182,4.0,785,linear
sub-05,ses-01,15,bold,-0.8214690444175554,4.0,785,linear
sub-05,ses-01,16,bold,-1.2573561391857058,4.0,785,linear
sub-05,ses-01,17,bold,-1.5334863633091667,4.0,785,linear
sub-05,ses-01,18,bold,-1.641945156223923,4.0,785,linear
sub-05,ses-01,19,bold,-1.516191582817361,4.0,785,linear
sub-05,ses-01,20,bold,-1.2849105352235046,4.0,785,linear
sub-05,ses-01,21,bold,-1.0386797621197652,4.0,785,linear
sub-05,ses-01,22,bold,-0.8375912974183941,4.0,785,linear
sub-05,ses-01,23,bold,-0.8290904731088622,4.0,785,linear
sub-05,ses-01,24,bold,-0.9055978918946717,4.0,785,linear
sub-05,ses-01,0,bold,-1.726074003701017,4.0,.57,linear
sub-05,ses-01,1,bold,-1.6349099912780884,4.0,.57,linear
sub-05,ses-01,2,bold,-1.2371300399664609,4.0,.57,linear
sub-05,ses-01,3,bold,-0.6655228881185304,4.0,.57,linear
sub-05,ses-01,4,bold,-0.000406668865704507,4.0,.57,linear
sub-05,ses-01,5,bold,0.674382902187598,4.0,.57,linear
sub-05,ses-01,6,bold,1.243644999053628,4.0,.57,linear
sub-05,ses-01,7,bold,1.6349760491648935,4.0,.57,linear
sub-05,ses-01,8,bold,1.791508469209413,4.0,.57,linear
sub-05,ses-01,9,bold,1.6877397862585575,4.0,.57,linear
sub-05,ses-01,10,bold,1.224298295452586,4.0,.57,linear
sub-05,ses-01,11,bold,0.624843615694104,4.0,.57,linear
sub-05,ses-01,12,bold,0.03652794709985141,4.0,.57,linear
sub-05,ses-01,13,bold,-0.4231028293604444,4.0,.57,linear
sub-05,ses-01,14,bold,-0.4752803027086139,4.0,.57,linear
sub-05,ses-01,15,bold,-0.36711464166663266,4.0,.57,linear
sub-05,ses-01,16,bold,-0.1853728805662591,4.0,.57,linear
sub-05,ses-01,17,bold,-0.04349705415885863,4.0,.57,linear
sub-05,ses-01,18,bold,-0.18214842996607805,4.0,.57,linear
sub-05,ses-01,19,bold,-0.42632727996060327,4.0,.57,linear
sub-05,ses-01,20,bold,-0.7223904714305784,4.0,.57,linear
sub-05,ses-01,21,bold,-1.0061421242453572,4.0,.57,linear
sub-05,ses-01,22,bold,-1.1216360821059257,4.0,.57,linear
sub-05,ses-01,23,bold,-1.165312731144541,4.0,.57,linear
sub-05,ses-01,24,bold,-1.1615020167988988,4.0,.57,linear
sub-05,ses-01,0,bold,-2.659699018385997,4.0,355,linear
sub-05,ses-01,1,bold,-2.673476216404902,4.0,355,linear
sub-05,ses-01,2,bold,-2.4492303337568577,4.0,355,linear
sub-05,ses-01,3,bold,-2.042363294390226,4.0,355,linear
sub-05,ses-01,4,bold,-1.4766187799971187,4.0,355,linear
sub-05,ses-01,5,bold,-0.8035880001802664,4.0,355,linear
sub-05,ses-01,6,bold,-0.06343002150535071,4.0,355,linear
sub-05,ses-01,7,bold,0.6154633957663469,4.0,355,linear
sub-05,ses-01,8,bold,1.1448595579393706,4.0,355,linear
sub-05,ses-01,9,bold,1.4447334637549991,4.0,355,linear
sub-05,ses-01,10,bold,1.407798847789432,4.0,355,linear
sub-05,ses-01,11,bold,1.106459282610106,4.0,355,linear
sub-05,ses-01,12,bold,0.6025655933656671,4.0,355,linear
sub-05,ses-01,13,bold,-0.027961064903503363,4.0,355,linear
sub-05,ses-01,14,bold,-0.7118377240118545,4.0,355,linear
sub-05,ses-01,15,bold,-1.3400193272991023,4.0,355,linear
sub-05,ses-01,16,bold,-1.8277907635426915,4.0,355,linear
sub-05,ses-01,17,bold,-2.1250264825036003,4.0,355,linear
sub-05,ses-01,18,bold,-2.1059729107753555,4.0,355,linear
sub-05,ses-01,19,bold,-1.9327319739845028,4.0,355,linear
sub-05,ses-01,20,bold,-1.6906050470991696,4.0,355,linear
sub-05,ses-01,21,bold,-1.4634278457237082,4.0,355,linear
sub-05,ses-01,22,bold,-1.4578583401415934,4.0,355,linear
sub-05,ses-01,23,bold,-1.5173641103083502,4.0,355,linear
sub-05,ses-01,24,bold,-1.607941858985773,4.0,355,linear
sub-05,ses-01,0,vaso,-1.3473158763673831,12.0,355,linear
sub-05,ses-01,1,vaso,-1.567463838562988,12.0,355,linear
sub-05,ses-01,2,vaso,-1.479404653684746,12.0,355,linear
sub-05,ses-01,3,vaso,-1.356121794855203,12.0,355,linear
sub-05,ses-01,4,vaso,-0.9950791368544154,12.0,355,linear
sub-05,ses-01,5,vaso,-0.47552994607280574,12.0,355,linear
sub-05,ses-01,6,vaso,-0.07926361412071703,12.0,355,linear
sub-05,ses-01,7,vaso,0.30819679934354083,12.0,355,linear
sub-05,ses-01,8,vaso,0.4050619027096025,12.0,355,linear
sub-05,ses-01,9,vaso,0.39625598422178276,12.0,355,linear
sub-05,ses-01,10,vaso,0.26416720690441986,12.0,355,linear
sub-05,ses-01,11,vaso,0.3170027178313717,12.0,355,linear
sub-05,ses-01,12,vaso,0.6252098649052185,12.0,355,linear
sub-05,ses-01,13,vaso,1.2064004851015886,12.0,355,linear
sub-05,ses-01,14,vaso,1.743561512858871,12.0,355,linear
sub-05,ses-01,15,vaso,2.245498866664841,12.0,355,linear
sub-05,ses-01,16,vaso,2.650571117104761,12.0,355,linear
sub-05,ses-01,17,vaso,2.7562421389586422,12.0,355,linear
sub-05,ses-01,18,vaso,2.5360941767630263,12.0,355,linear
sub-05,ses-01,19,vaso,2.1926633557379005,12.0,355,linear
sub-05,ses-01,20,vaso,1.6555023279806291,12.0,355,linear
sub-05,ses-01,21,vaso,0.9334170119790541,12.0,355,linear
sub-05,ses-01,22,vaso,0.22894353295312975,12.0,355,linear
sub-05,ses-01,23,vaso,-0.39627667968238356,12.0,355,linear
sub-05,ses-01,24,vaso,-0.7132897452440501,12.0,355,linear
sub-05,ses-01,25,vaso,-0.8629903595370747,12.0,355,linear
sub-05,ses-01,26,vaso,-0.8717962780248945,12.0,355,linear
sub-05,ses-01,27,vaso,-0.8717962780248945,12.0,355,linear
sub-05,ses-01,28,vaso,-1.0126909738300771,12.0,355,linear
sub-05,ses-01,29,vaso,-1.1888093435865388,12.0,355,linear
sub-05,ses-01,30,vaso,-1.3208981209039017,12.0,355,linear
sub-05,ses-01,31,vaso,-1.5498520015873485,12.0,355,linear
sub-05,ses-01,32,vaso,-1.6379111864655904,12.0,355,linear
sub-05,ses-01,33,vaso,-1.5146283276360473,12.0,355,linear
sub-05,ses-01,34,vaso,-1.2592566914891412,12.0,355,linear
sub-05,ses-01,35,vaso,-1.1976152620743807,12.0,355,linear
sub-05,ses-01,36,vaso,-1.1271679141717783,12.0,355,linear
sub-05,ses-01,37,vaso,-0.9070199519761735,12.0,355,linear
sub-05,ses-01,38,vaso,-0.8365726040735932,12.0,355,linear
sub-05,ses-01,39,vaso,-0.8541844410492327,12.0,355,linear
sub-05,ses-01,0,vaso,0.1232725110992372,12.0,785,linear
sub-05,ses-01,1,vaso,-0.13209912504765775,12.0,785,linear
sub-05,ses-01,2,vaso,-0.21135239143807993,12.0,785,linear
sub-05,ses-01,3,vaso,-0.07926361412071703,12.0,785,linear
sub-05,ses-01,4,vaso,0.36103231027048155,12.0,785,linear
sub-05,ses-01,5,vaso,0.854163745588643,12.0,785,linear
sub-05,ses-01,6,vaso,1.4001306918337342,12.0,785,linear
sub-05,ses-01,7,vaso,1.8228147792492821,12.0,785,linear
sub-05,ses-01,8,vaso,2.051768659932718,12.0,785,linear
sub-05,ses-01,9,vaso,2.1134100893474894,12.0,785,linear
sub-05,ses-01,10,vaso,2.086992333884019,12.0,785,linear
sub-05,ses-01,11,vaso,1.8932621271518735,12.0,785,linear
sub-05,ses-01,12,vaso,1.787591105297981,12.0,785,linear
sub-05,ses-01,13,vaso,1.69953192041975,12.0,785,linear
sub-05,ses-01,14,vaso,1.5410253876389168,12.0,785,linear
sub-05,ses-01,15,vaso,1.5146076321754465,12.0,785,linear
sub-05,ses-01,16,vaso,1.4881898767119761,12.0,785,linear
sub-05,ses-01,17,vaso,1.5850549800780378,12.0,785,linear
sub-05,ses-01,18,vaso,1.6290845725171588,12.0,785,linear
sub-05,ses-01,19,vaso,1.7611733498345106,12.0,785,linear
sub-05,ses-01,20,vaso,2.042962741444898,12.0,785,linear
sub-05,ses-01,21,vaso,2.3159462145674325,12.0,785,linear
sub-05,ses-01,22,vaso,2.17505151876225,12.0,785,linear
sub-05,ses-01,23,vaso,1.69953192041975,12.0,785,linear
sub-05,ses-01,24,vaso,0.8805815010521134,12.0,785,linear
sub-05,ses-01,25,vaso,-0.07045769563289728,12.0,785,linear
sub-05,ses-01,26,vaso,-1.0303028108057166,12.0,785,linear
sub-05,ses-01,27,vaso,-1.6379111864655904,12.0,785,linear
sub-05,ses-01,28,vaso,-1.435375061245625,12.0,785,linear
sub-05,ses-01,29,vaso,-1.22403301753784,12.0,785,linear
sub-05,ses-01,30,vaso,-0.8365726040735932,12.0,785,linear
sub-05,ses-01,31,vaso,-0.5900068864145069,12.0,785,linear
sub-05,ses-01,32,vaso,-0.6340364788536279,12.0,785,linear
sub-05,ses-01,33,vaso,-0.845378522561413,12.0,785,linear
sub-05,ses-01,34,vaso,-1.1976152620743807,12.0,785,linear
sub-05,ses-01,35,vaso,-1.4882105721725658,12.0,785,linear
sub-05,ses-01,36,vaso,-1.5146283276360473,12.0,785,linear
sub-05,ses-01,37,vaso,-1.2768685284647807,12.0,785,linear
sub-05,ses-01,38,vaso,-1.0391087292935364,12.0,785,linear
sub-05,ses-01,39,vaso,-0.6604542343170872,12.0,785,linear
sub-05,ses-01,0,vaso,-0.6252305603658082,12.0,.57,linear
sub-05,ses-01,1,vaso,-0.7132897452440501,12.0,.57,linear
sub-05,ses-01,2,vaso,-0.41388851665802306,12.0,.57,linear
sub-05,ses-01,3,vaso,0.19371985900182853,12.0,.57,linear
sub-05,ses-01,4,vaso,0.8893874195399332,12.0,.57,linear
sub-05,ses-01,5,vaso,1.5586372246145674,12.0,.57,linear
sub-05,ses-01,6,vaso,1.8492325347127525,12.0,.57,linear
sub-05,ses-01,7,vaso,1.7963970237858118,12.0,.57,linear
sub-05,ses-01,8,vaso,1.7083378389075699,12.0,.57,linear
sub-05,ses-01,9,vaso,1.6819200834440995,12.0,.57,linear
sub-05,ses-01,10,vaso,1.6555023279806291,12.0,.57,linear
sub-05,ses-01,11,vaso,1.6466964094927983,12.0,.57,linear
sub-05,ses-01,12,vaso,1.5850549800780378,12.0,.57,linear
sub-05,ses-01,13,vaso,1.5938608985658576,12.0,.57,linear
sub-05,ses-01,14,vaso,1.4177425288093848,12.0,.57,linear
sub-05,ses-01,15,vaso,1.2768478330042021,12.0,.57,linear
sub-05,ses-01,16,vaso,1.2416241590528898,12.0,.57,linear
sub-05,ses-01,17,vaso,1.1975945666137688,12.0,.57,linear
sub-05,ses-01,18,vaso,1.188788648125949,12.0,.57,linear
sub-05,ses-01,19,vaso,1.0831176262720565,12.0,.57,linear
sub-05,ses-01,20,vaso,1.1271472187111775,12.0,.57,linear
sub-05,ses-01,21,vaso,0.9334170119790541,12.0,.57,linear
sub-05,ses-01,22,vaso,0.7220749682712801,12.0,.57,linear
sub-05,ses-01,23,vaso,0.2729731253922507,12.0,.57,linear
sub-05,ses-01,24,vaso,-0.3170234132919614,12.0,.57,linear
sub-05,ses-01,25,vaso,-0.6692601528049291,12.0,.57,linear
sub-05,ses-01,26,vaso,-0.9950791368544154,12.0,.57,linear
sub-05,ses-01,27,vaso,-0.9774672998787759,12.0,.57,linear
sub-05,ses-01,28,vaso,-0.7925430116344723,12.0,.57,linear
sub-05,ses-01,29,vaso,-0.5988128049023267,12.0,.57,linear
sub-05,ses-01,30,vaso,-0.4050825981702033,12.0,.57,linear
sub-05,ses-01,31,vaso,-0.422694435145865,12.0,.57,linear
sub-05,ses-01,32,vaso,-0.5283654569997465,12.0,.57,linear
sub-05,ses-01,33,vaso,-0.8629903595370747,12.0,.57,linear
sub-05,ses-01,34,vaso,-1.0655264847570178,12.0,.57,linear
sub-05,ses-01,35,vaso,-1.1535856696352598,12.0,.57,linear
sub-05,ses-01,36,vaso,-1.22403301753784,12.0,.57,linear
sub-05,ses-01,37,vaso,-1.180003425098719,12.0,.57,linear
sub-05,ses-01,38,vaso,-0.9246317889518352,12.0,.57,linear
sub-05,ses-01,39,vaso,-0.6516483158292674,12.0,.57,linear
sub-05,ses-01,0,vaso,-0.422694435145865,12.0,0.0,linear
sub-05,ses-01,1,vaso,-0.123293206559838,12.0,0.0,linear
sub-05,ses-01,2,vaso,0.30819679934354083,12.0,0.0,linear
sub-05,ses-01,3,vaso,0.5635684354904358,12.0,0.0,linear
sub-05,ses-01,4,vaso,0.6604335388565197,12.0,0.0,linear
sub-05,ses-01,5,vaso,0.7661045607104011,12.0,0.0,linear
sub-05,ses-01,6,vaso,1.0038643598816455,12.0,0.0,linear
sub-05,ses-01,7,vaso,1.364907017882444,12.0,0.0,linear
sub-05,ses-01,8,vaso,2.122216007835309,12.0,0.0,linear
sub-05,ses-01,9,vaso,2.8354954053490644,12.0,0.0,linear
sub-05,ses-01,10,vaso,3.284597248228094,12.0,0.0,linear
sub-05,ses-01,11,vaso,3.7160872541314616,12.0,0.0,linear
sub-05,ses-01,12,vaso,3.5487748028628086,12.0,0.0,linear
sub-05,ses-01,13,vaso,3.275791329740274,12.0,0.0,linear
sub-05,ses-01,14,vaso,2.817883568373414,12.0,0.0,linear
sub-05,ses-01,15,vaso,2.3159462145674325,12.0,0.0,linear
sub-05,ses-01,16,vaso,1.9549035565666562,12.0,0.0,linear
sub-05,ses-01,17,vaso,2.122216007835309,12.0,0.0,linear
sub-05,ses-01,18,vaso,2.1838574372500807,12.0,0.0,linear
sub-05,ses-01,19,vaso,2.2719166221283116,12.0,0.0,linear
sub-05,ses-01,20,vaso,2.2014692742257203,12.0,0.0,linear
sub-05,ses-01,21,vaso,1.9549035565666562,12.0,0.0,linear
sub-05,ses-01,22,vaso,1.364907017882444,12.0,0.0,linear
sub-05,ses-01,23,vaso,0.68685129431999,12.0,0.0,linear
sub-05,ses-01,24,vaso,-0.10568136958419849,12.0,0.0,linear
sub-05,ses-01,25,vaso,-0.7485134191953513,12.0,0.0,linear
sub-05,ses-01,26,vaso,-1.0743324032448376,12.0,0.0,linear
sub-05,ses-01,27,vaso,-1.2504507730013215,12.0,0.0,linear
sub-05,ses-01,28,vaso,-0.9422436259274747,12.0,0.0,linear
sub-05,ses-01,29,vaso,-0.22896422841371944,12.0,0.0,linear
sub-05,ses-01,30,vaso,0.44028557666090373,12.0,0.0,linear
sub-05,ses-01,31,vaso,0.9950584413938257,12.0,0.0,linear
sub-05,ses-01,32,vaso,1.1535649741746479,12.0,0.0,linear
sub-05,ses-01,33,vaso,1.0126702783694652,12.0,0.0,linear
sub-05,ses-01,34,vaso,0.6164039464173987,12.0,0.0,linear
sub-05,ses-01,35,vaso,0.09685475563576684,12.0,0.0,linear
sub-05,ses-01,36,vaso,-0.47552994607280574,12.0,0.0,linear
sub-05,ses-01,37,vaso,-1.1447797511474178,12.0,0.0,linear
sub-05,ses-01,38,vaso,-1.4617928167091065,12.0,0.0,linear
sub-05,ses-01,39,vaso,-1.8316413931977138,12.0,0.0,linear
sub-05,ses-01,0,bold,-0.44039760985224996,12.0,355,linear
sub-05,ses-01,1,bold,-0.24458551886024082,12.0,355,linear
sub-05,ses-01,2,bold,0.04502877140939443,12.0,355,linear
sub-05,ses-01,3,bold,0.4202375685198323,12.0,355,linear
sub-05,ses-01,4,bold,0.8596422457608943,12.0,355,linear
sub-05,ses-01,5,bold,1.33539527522204,12.0,355,linear
sub-05,ses-01,6,bold,1.812613964046883,12.0,355,linear
sub-05,ses-01,7,bold,2.2490873225605057,12.0,355,linear
sub-05,ses-01,8,bold,2.6222441965617627,12.0,355,linear
sub-05,ses-01,9,bold,2.86319859595614,12.0,355,linear
sub-05,ses-01,10,bold,3.0396639833471406,12.0,355,linear
sub-05,ses-01,11,bold,3.1777290954088766,12.0,355,linear
sub-05,ses-01,12,bold,3.3008444819607297,12.0,355,linear
sub-05,ses-01,13,bold,3.4705678362786596,12.0,355,linear
sub-05,ses-01,14,bold,3.6329628937780356,12.0,355,linear
sub-05,ses-01,15,bold,3.746111796656648,12.0,355,linear
sub-05,ses-01,16,bold,3.776011247676392,12.0,355,linear
sub-05,ses-01,17,bold,3.6845541033807105,12.0,355,linear
sub-05,ses-01,18,bold,3.456497506387013,12.0,355,linear
sub-05,ses-01,19,bold,3.0997560172593586,12.0,355,linear
sub-05,ses-01,20,bold,2.6128639766340056,12.0,355,linear
sub-05,ses-01,21,bold,1.983216713983027,12.0,355,linear
sub-05,ses-01,22,bold,1.3169279672392342,12.0,355,linear
sub-05,ses-01,23,bold,0.6767279571695539,12.0,355,linear
sub-05,ses-01,24,bold,0.12417437704987933,12.0,355,linear
sub-05,ses-01,25,bold,-0.23080832084134695,12.0,355,linear
sub-05,ses-01,26,bold,-0.459451181580528,12.0,355,linear
sub-05,ses-01,27,bold,-0.5904811286964406,12.0,355,linear
sub-05,ses-01,28,bold,-0.6622984375183494,12.0,355,linear
sub-05,ses-01,29,bold,-0.7581525599051786,12.0,355,linear
sub-05,ses-01,30,bold,-0.8416951436367892,12.0,355,linear
sub-05,ses-01,31,bold,-0.904132232530952,12.0,355,linear
sub-05,ses-01,32,bold,-0.948395145315073,12.0,355,linear
sub-05,ses-01,33,bold,-0.9542577827699184,12.0,355,linear
sub-05,ses-01,34,bold,-0.934617947296168,12.0,355,linear
sub-05,ses-01,35,bold,-0.8865443201663936,12.0,355,linear
sub-05,ses-01,36,bold,-0.820882780672072,12.0,355,linear
sub-05,ses-01,37,bold,-0.7376333288131809,12.0,355,linear
sub-05,ses-01,38,bold,-0.6467624482630052,12.0,355,linear
sub-05,ses-01,39,bold,-0.5547190402218516,12.0,355,linear
sub-05,ses-01,0,bold,-1.1269124558152877,12.0,785,linear
sub-05,ses-01,1,bold,-1.1002374553956917,12.0,785,linear
sub-05,ses-01,2,bold,-1.0216781135007125,12.0,785,linear
sub-05,ses-01,3,bold,-0.8669044846926433,12.0,785,linear
sub-05,ses-01,4,bold,-0.5854978868598093,12.0,785,linear
sub-05,ses-01,5,bold,-0.2419473320055543,12.0,785,linear
sub-05,ses-01,6,bold,0.1256400364135768,12.0,785,linear
sub-05,ses-01,7,bold,0.4671386681586176,12.0,785,linear
sub-05,ses-01,8,bold,0.7259741117902951,12.0,785,linear
sub-05,ses-01,9,bold,0.931459554582803,12.0,785,linear
sub-05,ses-01,10,bold,1.091802688972976,12.0,785,linear
sub-05,ses-01,11,bold,1.2228326360889108,12.0,785,linear
sub-05,ses-01,12,bold,1.3652947262417614,12.0,785,linear
sub-05,ses-01,13,bold,1.4746329147747206,12.0,785,linear
sub-05,ses-01,14,bold,1.5476227510876184,12.0,785,linear
sub-05,ses-01,15,bold,1.569021377797819,12.0,785,linear
sub-05,ses-01,16,bold,1.5013079151942943,12.0,785,linear
sub-05,ses-01,17,bold,1.3907971991703683,12.0,785,linear
sub-05,ses-01,18,bold,1.257422197072522,12.0,785,linear
sub-05,ses-01,19,bold,1.1000103814097661,12.0,785,linear
sub-05,ses-01,20,bold,1.010605160223288,12.0,785,linear
sub-05,ses-01,21,bold,0.846158179614731,12.0,785,linear
sub-05,ses-01,22,bold,0.5527331749994646,12.0,785,linear
sub-05,ses-01,23,bold,0.09251613479366316,12.0,785,linear
sub-05,ses-01,24,bold,-0.6866283829559783,12.0,785,linear
sub-05,ses-01,25,bold,-1.5200022971630256,12.0,785,linear
sub-05,ses-01,26,bold,-2.279213847566197,12.0,785,linear
sub-05,ses-01,27,bold,-2.845251493832035,12.0,785,linear
sub-05,ses-01,28,bold,-2.941985011837056,12.0,785,linear
sub-05,ses-01,29,bold,-2.820628416521642,12.0,785,linear
sub-05,ses-01,30,bold,-2.595210006382631,12.0,785,linear
sub-05,ses-01,31,bold,-2.3671534093889446,12.0,785,linear
sub-05,ses-01,32,bold,-2.3932421460630238,12.0,785,linear
sub-05,ses-01,33,bold,-2.4882168728316167,12.0,785,linear
sub-05,ses-01,34,bold,-2.582605335854704,12.0,785,linear
sub-05,ses-01,35,bold,-2.624816325529633,12.0,785,linear
sub-05,ses-01,36,bold,-2.435453135737964,12.0,785,linear
sub-05,ses-01,37,bold,-2.157857252250772,12.0,785,linear
sub-05,ses-01,38,bold,-1.8412748296888437,12.0,785,linear
sub-05,ses-01,39,bold,-1.5452116382188796,12.0,785,linear
sub-05,ses-01,0,bold,-1.3916105369017884,12.0,.57,linear
sub-05,ses-01,1,bold,-1.3622973496275392,12.0,.57,linear
sub-05,ses-01,2,bold,-1.2163176770017436,12.0,.57,linear
sub-05,ses-01,3,bold,-0.8554723416556831,12.0,.57,linear
sub-05,ses-01,4,bold,-0.4110844225780008,12.0,.57,linear
sub-05,ses-01,5,bold,0.060857892537469205,12.0,.57,linear
sub-05,ses-01,6,bold,0.4958655916874166,12.0,.57,linear
sub-05,ses-01,7,bold,0.7681851014652352,12.0,.57,linear
sub-05,ses-01,8,bold,0.9352702689284564,12.0,.57,linear
sub-05,ses-01,9,bold,1.0123639514597382,12.0,.57,linear
sub-05,ses-01,10,bold,1.0208647757692813,12.0,.57,linear
sub-05,ses-01,11,bold,1.0018112040410143,12.0,.57,linear
sub-05,ses-01,12,bold,0.9877408741493676,12.0,.57,linear
sub-05,ses-01,13,bold,1.0240892263694512,12.0,.57,linear
sub-05,ses-01,14,bold,1.1237540631019005,12.0,.57,linear
sub-05,ses-01,15,bold,1.3333433521128368,12.0,.57,linear
sub-05,ses-01,16,bold,1.5769359383618786,12.0,.57,linear
sub-05,ses-01,17,bold,1.801768084755384,12.0,.57,linear
sub-05,ses-01,18,bold,1.9550760541997558,12.0,.57,linear
sub-05,ses-01,19,bold,1.9744227578007534,12.0,.57,linear
sub-05,ses-01,20,bold,1.8170109421380198,12.0,.57,linear
sub-05,ses-01,21,bold,1.4535274199372727,12.0,.57,linear
sub-05,ses-01,22,bold,0.8825065318348146,12.0,.57,linear
sub-05,ses-01,23,bold,0.03535541960888455,12.0,.57,linear
sub-05,ses-01,24,bold,-0.8628006384742593,12.0,.57,linear
sub-05,ses-01,25,bold,-1.6876737283717524,12.0,.57,linear
sub-05,ses-01,26,bold,-2.3146828041680445,12.0,.57,linear
sub-05,ses-01,27,bold,-2.5113742907782677,12.0,.57,linear
sub-05,ses-01,28,bold,-2.48059544414031,12.0,.57,linear
sub-05,ses-01,29,bold,-2.3337363758962892,12.0,.57,linear
sub-05,ses-01,30,bold,-2.1719275821424078,12.0,.57,linear
sub-05,ses-01,31,bold,-2.226743242345275,12.0,.57,linear
sub-05,ses-01,32,bold,-2.3460479145514856,12.0,.57,linear
sub-05,ses-01,33,bold,-2.5113742907782677,12.0,.57,linear
sub-05,ses-01,34,bold,-2.664975392095359,12.0,.57,linear
sub-05,ses-01,35,bold,-2.6980992937152726,12.0,.57,linear
sub-05,ses-01,36,bold,-2.683735831950884,12.0,.57,linear
sub-05,ses-01,37,bold,-2.6432836335124277,12.0,.57,linear
sub-05,ses-01,38,bold,-2.592278687655225,12.0,.57,linear
sub-05,ses-01,39,bold,-2.570000665326788,12.0,.57,linear
sub-05,ses-01,0,bold,-1.2784616340231758,12.0,0.0,linear
sub-05,ses-01,1,bold,-1.091736631086171,12.0,0.0,linear
sub-05,ses-01,2,bold,-0.8865443201663936,12.0,0.0,linear
sub-05,ses-01,3,bold,-0.6356234370987868,12.0,0.0,linear
sub-05,ses-01,4,bold,-0.3035050252814808,12.0,0.0,linear
sub-05,ses-01,5,bold,0.18983591654420096,12.0,0.0,linear
sub-05,ses-01,6,bold,0.7189389468444718,12.0,0.0,linear
sub-05,ses-01,7,bold,1.2395411528352218,12.0,0.0,linear
sub-05,ses-01,8,bold,1.6757213794761139,12.0,0.0,linear
sub-05,ses-01,9,bold,1.9512653398540802,12.0,0.0,linear
sub-05,ses-01,10,bold,2.0817090232245317,12.0,0.0,linear
sub-05,ses-01,11,bold,2.072035671424022,12.0,0.0,linear
sub-05,ses-01,12,bold,1.9407125924353563,12.0,0.0,linear
sub-05,ses-01,13,bold,1.6827565444219372,12.0,0.0,linear
sub-05,ses-01,14,bold,1.4201103864446063,12.0,0.0,linear
sub-05,ses-01,15,bold,1.2116936249246812,12.0,0.0,linear
sub-05,ses-01,16,bold,1.1146669750468963,12.0,0.0,linear
sub-05,ses-01,17,bold,1.2711993950913936,12.0,0.0,linear
sub-05,ses-01,18,bold,1.4758054422656874,12.0,0.0,linear
sub-05,ses-01,19,bold,1.6088873124908032,12.0,0.0,linear
sub-05,ses-01,20,bold,1.578694729598329,12.0,0.0,linear
sub-05,ses-01,21,bold,1.168603239631505,12.0,0.0,linear
sub-05,ses-01,22,bold,0.5597683399452658,12.0,0.0,linear
sub-05,ses-01,23,bold,-0.15723222078297683,12.0,0.0,linear
sub-05,ses-01,24,bold,-0.8839061333117182,12.0,0.0,linear
sub-05,ses-01,25,bold,-1.4549270214141874,12.0,0.0,linear
sub-05,ses-01,26,bold,-1.8837789512365033,12.0,0.0,linear
